Mean_x,Mean_y,Mean_z,Var_x,Var_y,Var_z,Max_x,Max_y,Max_z,Min_x,Min_y,Min_z,Mean_Low_x,Mean_Low_y,Mean_Low_z,Mean_High_x,Mean_High_y,Mean_High_z,Mean_x1,Mean_y1,Mean_z1,Var_x1,Var_y1,Var_z1,Max_x1,Max_y1,Max_z1,Min_x1,Min_y1,Min_z1,Mean_Low_x1,Mean_Low_y1,Mean_Low_z1,Mean_High_x1,Mean_High_y1,Mean_High_z1
0.4962474522192241,0.49408140973147247,0.4894981586264951,0.00013804836038515484,0.00014660496337900203,0.0006403070856319783,0.5070273285523709,0.5070784492026537,0.5070374808147734,0.4453182646496662,0.44897368189778825,0.31354307872480264,0.44835661003670063,0.45135493917410496,0.3301656115401354,0.5069897560239666,0.5070304982039412,0.5070120463749728,0.4962474522192241,0.49408140973147247,0.4894981586264951,0.00013804836038515484,0.00014660496337900203,0.0006403070856319783,0.5070273285523709,0.5070784492026537,0.5070374808147734,0.4453182646496662,0.44897368189778825,0.31354307872480264,0.44835661003670063,0.45135493917410496,0.3301656115401354,0.5069897560239666,0.5070304982039412,0.5070120463749728
0.499791413032319,0.49765522312054616,0.30730875104877436,2.5880100489148367e-05,3.214741618034667e-05,0.006319165954038544,0.5041889425957314,0.5042161694053329,0.5039321651733218,0.4620757167505748,0.45893837600541687,0.20917310528377892,0.46890817607863067,0.4627663561156859,0.2201447852033299,0.5041713501089453,0.5041711140525936,0.5036022763910276,0.003543960813094882,0.003573813389073699,-0.18218940757772073,-0.00011216825989600648,-0.00011445754719865536,0.005678858868406566,-0.002838385956639433,-0.002862279797320788,-0.003105315641451556,0.01675745210090862,0.009964694107628624,-0.10436997344102372,0.020551566041930036,0.011411416941580932,-0.11002082633680552,-0.0028184059150212493,-0.002859384151347566,-0.0034097699839451545
0.4970936652918207,0.49945843281601865,0.2994014207699486,1.2646406658580374e-05,2.0598786541232544e-05,0.0036031139997088684,0.5037467944248885,0.5037735848512414,0.5036469871954968,0.486499299038781,0.47604912736803096,0.23252556370157595,0.4879434579383622,0.4781159845954557,0.24161035142273538,0.5036914781322247,0.5037532123864512,0.5033224535917405,-0.002697747740498302,0.0018032096954724852,-0.007907330278825786,-1.3233693830567993e-05,-1.1548629639114127e-05,-0.0027160519543296758,-0.00044214817084298197,-0.00044258455409151853,-0.000285177977825013,0.02442358228820618,0.017110751362614085,0.02335245841779704,0.019035281859731523,0.015349628479769784,0.021465566219405485,-0.0004798719767206139,-0.0004179016661424173,-0.0002798227992870661
0.4953877825084745,0.49783866714350417,0.42561726957196633,0.0001532959830208169,7.003100602106649e-05,0.008414047442323032,0.5036886431051402,0.5037131706736261,0.5036581063465158,0.43364979193283454,0.4466674273867917,0.26280257741965546,0.4353624736953212,0.4503529707166074,0.26569089487952674,0.5036507772963436,0.503690609638454,0.5036353238045613,-0.0017058827833462131,-0.0016197656725144838,0.12621584880201775,0.00014064957636223652,4.943221947983395e-05,0.004810933442614163,-5.815131974828969e-05,-6.0414177615264464e-05,1.1119151018923468e-05,-0.052849507105946436,-0.02938169998123924,0.030277013718079504,-0.052580984243040974,-0.027763013878848275,0.024080543456791365,-4.07008358811467e-05,-6.26027479971869e-05,0.00031287021282078165
0.5004042973792083,0.49891086054756273,0.4956969548923212,2.179385146117526e-05,2.0396073449934207e-05,0.00023711391141851431,0.5039610369984421,0.5039220929918508,0.5039464892541605,0.4518143908573575,0.4745938602451013,0.3531078680631473,0.4681038092624041,0.4786318843853941,0.38804867758535017,0.5039477140710069,0.5039164416584742,0.5039349715022806,0.005016514870733846,0.0010721934040585634,0.07007968532035486,-0.00013150213155964163,-4.963493257113229e-05,-0.008176933530904517,0.0002723938933019143,0.0002089223182246691,0.0002883829076447686,0.018164598924522934,0.02792643285830959,0.09030529064349185,0.03274133556708286,0.02827891366878671,0.12235778270582343,0.0002969367746633589,0.00022583202002013358,0.00029964769771928523
0.49767484379437377,0.5001337911210558,0.49010496459660763,6.657804539810347e-05,2.477372987545275e-05,0.0006035289635055011,0.503603593079798,0.5036900368575781,0.503653342419454,0.45691506141205923,0.46829688483864496,0.3501405839062936,0.46623896558123334,0.4694012218977761,0.3591485008355621,0.5035961675150559,0.5036743447114423,0.5036469991130521,-0.0027294535848345625,0.0012229305734930973,-0.005591990295713556,4.478419393692821e-05,4.3776564255185445e-06,0.0003664150520869868,-0.00035744391864411806,-0.00023205613427268457,-0.0002931468347064925,0.005100670554701758,-0.006296975406456351,-0.002967284156853711,-0.0018648436811707358,-0.009230662487618002,-0.028900176749788065,-0.00035154655595104334,-0.00024209694703181128,-0.000287972389228508
0.5023583255580679,0.5026138195915294,0.4876075638151359,4.981698438344703e-05,3.805484581905202e-05,0.0006087370858285278,0.5073496924029726,0.5073529410136903,0.5072325628536324,0.446559970468448,0.4613669881826234,0.35591692271309855,0.460072834527983,0.46673274096503164,0.3789788971580186,0.50734429261566,0.5073440853797206,0.5071860308604091,0.004683481763694153,0.002480028470473572,-0.0024974007814717036,-1.6761061014656446e-05,1.3281115943599265e-05,5.208122323026743e-06,0.003746099323174601,0.0036629041561122566,0.003579220434178354,-0.010355090943611256,-0.006929896656021561,0.005776338806804948,-0.006166131053250368,-0.002668480932744466,0.01983039632245648,0.0037481251006041827,0.0036697406682782985,0.0035390317473570354
0.5027421816055784,0.5017958354791414,0.47117860821403157,2.030487230362306e-06,9.086488340471153e-06,0.0006364528185235722,0.5040609583691467,0.5040538139134224,0.5040565667536964,0.4958245960237594,0.4874125157065633,0.39769349777269647,0.49642466627508225,0.4892069450112724,0.39852922153108866,0.5040569384651215,0.5040503467911951,0.5039393294322684,0.00038385604751045577,-0.0008179841123879816,-0.016428955601104356,-4.7786497153084724e-05,-2.8968357478580863e-05,2.771573269504438e-05,-0.003288734033825902,-0.003299127100267918,-0.003175996099936018,0.049264625555311414,0.026045527523939904,0.04177657505959792,0.03635183174709927,0.02247420404624073,0.019550324373070083,-0.0032873541505386017,-0.003293738588525552,-0.0032467014281407636
0.49412616080767985,0.4949329427938135,0.49055577960219626,0.0004290646067081619,0.0003445935324113395,0.000182413081867123,0.5040590434496156,0.5040553510508121,0.5040512189356168,0.2904398253378362,0.35701798174687943,0.44437884001444816,0.34384207246727955,0.3758040170023098,0.44539240140431174,0.5040519439323852,0.5040454325402419,0.5040425282370822,-0.008616020797898527,-0.006862892685327915,0.019377171388164693,0.0004270341194777996,0.00033550704407086834,-0.0004540397366564492,-1.91491953105416e-06,1.537137389706622e-06,-5.3478180795929475e-06,-0.2053847706859232,-0.13039453395968387,0.04668534224175169,-0.1525825938078027,-0.11340292800896257,0.04686317987322308,-4.994532736279922e-06,-4.914250953169663e-06,0.00010319880481379773
0.4664311509083484,0.4916434185042332,0.30776200037756074,0.001852114158654833,3.903158731461848e-05,0.006147195696169557,0.5040168294119549,0.5039605227291621,0.503289047172936,0.37271162135480457,0.47567390135990956,0.22678094845436778,0.37709171818081105,0.47607941268269155,0.23074205129983452,0.5039439540707006,0.5038380387137191,0.5030308492790313,-0.027695009899331435,-0.0032895242895802923,-0.18279377922463552,0.0014230495519466711,-0.00030556194509672103,0.0059647826143024345,-4.221403766069276e-05,-9.482832164997568e-05,-0.0007621717626807856,0.08227179601696838,0.11865591961303013,-0.2175978915600804,0.033249645713531506,0.10027539568038174,-0.21465035010447722,-0.00010798986168458757,-0.0002073938265227948,-0.0010116789580508767
